query_id,query_time_range(ms),refer_id,refer_time_range(ms)
478925b0-b928-11e9-8b81-fa163ee49799,45360|119840,2718954900,2378900|2453380
77149272-b989-11e9-8b81-fa163ee49799,22420|72130,1629260900,2984730|3034440
5fd33ec0-b8d4-11e9-930e-fa163ee49799,0|101160,1260706600,3189840|3291000
5a567538-b8fd-11e9-81a2-fa163e3d9e3c,82220|161590,2829817400,2004540|2083909
01308a1e-b977-11e9-8b81-fa163ee49799,0|52190,1447221500,2143930|2196120
40ce7acc-b937-11e9-9c9e-fa163e3d9e3c,42480|126760,1808230200,1048510|1132790
3b357314-b94a-11e9-8b81-fa163ee49799,0|68380,1952297000,1891040|1959420
61e4df0c-b861-11e9-9336-fa163ee49799,0|84090,2509505900,665160|749250
bf9f7f80-b852-11e9-9336-fa163ee49799,120380|184630,3166859000,3802790|3867040
360e3176-b988-11e9-8b81-fa163ee49799,14930|98560,1629260900,1746960|1830590
d25d3e40-b96b-11e9-8b81-fa163ee49799,0|113350,1443620200,4623740|4737090
e60af8e0-b8ff-11e9-8127-fa163e063a2b,43490|134800,635877800,188200|279510
98c627be-b993-11e9-9c9e-fa163e3d9e3c,37560|82680,2384098000,3453770|3498890
1333fb2c-b8f2-11e9-ad99-fa163ee49799,0|47780,1243533500,2382740|2430520
fc711d98-b97d-11e9-b8ed-fa163e063a2b,37380|152910,1804317800,5104190|5219720
041f3be4-b98b-11e9-9c9e-fa163e3d9e3c,61020|136390,2507307200,2340200|2415570
ec6ff9c6-b8e9-11e9-bf24-fa163ee49799,0|93670,1339112900,304620|398290
5ad46bee-b8dc-11e9-bf24-fa163ee49799,0|76280,1402364300,1514020|1590300
84a7fdc2-b991-11e9-8b81-fa163ee49799,0|91130,1596046700,4514360|4605490
a668c922-b90b-11e9-ad99-fa163ee49799,60750|133330,2367850000,3063510|3136090
1f8fd318-b943-11e9-b8ed-fa163e063a2b,16350|81570,1332713900,199620|264840
c695ff3e-b86c-11e9-b45b-fa163ee49799,52940|99910,2394484900,2139290|2186260
e24e2bf8-b938-11e9-b8ed-fa163e063a2b,65870|108090,1804298400,2624450|2666670
e277ffb8-b8f8-11e9-ad99-fa163ee49799,33700|117850,2274699000,4766900|4851050
beb85a58-b85f-11e9-9336-fa163ee49799,0|89690,2929626300,4150640|4240330
f8d8e8f0-b900-11e9-81a2-fa163e3d9e3c,14800|120150,2666192100,1034390|1139740
fe1a81d8-b988-11e9-8b81-fa163ee49799,62890|171420,1629260900,2347220|2455750
74371d38-b987-11e9-8b81-fa163ee49799,0|44400,1629260900,1061350|1105750
9cd7f6fa-b990-11e9-9c9e-fa163e3d9e3c,28160|120140,2384098000,204200|296180
8e47571a-b94b-11e9-8b81-fa163ee49799,0|68830,1952297000,3788420|3857250
1100b05e-b995-11e9-9c9e-fa163e3d9e3c,30760|87470,2384098000,5012680|5069390
aaef74ae-b948-11e9-9c9e-fa163e3d9e3c,43500|94830,1928274600,2483760|2535090
946e4b58-b950-11e9-b8ed-fa163e063a2b,43430|90910,1804154000,4171069|4218550
db624464-b8c5-11e9-930e-fa163ee49799,0|56590,3184886800,1407910|1464500
68a049d4-b91b-11e9-ad99-fa163ee49799,0|85670,2447052500,4526440|4612110
af3963a4-b866-11e9-9336-fa163ee49799,40130|102840,2604467800,2361920|2424630
9cacdbe0-b905-11e9-ad99-fa163ee49799,76460|127720,2342638000,3221290|3272550
3f336608-b96b-11e9-8b81-fa163ee49799,6740|62690,1443620200,3932450|3988400
86450646-b90c-11e9-ad99-fa163ee49799,0|58030,2367850000,4050390|4108420
def2db8a-b937-11e9-8b81-fa163ee49799,66080|125350,2927857700,4652150|4711420
88e9b566-b9a4-11e9-8b81-fa163ee49799,31680|111800,1596058300,4035770|4115890
4f6be680-b948-11e9-8b81-fa163ee49799,0|60990,1710310600,4637840|4698830
93c895b8-b94c-11e9-8b81-fa163ee49799,36520|118640,1887729500,930050|1012170
48cfd026-b942-11e9-8b81-fa163ee49799,42160|139040,3043930400,7143730|7240610
1daecd16-b942-11e9-8b81-fa163ee49799,0|72750,3043930400,6921620|6994370
28bb4086-b8ca-11e9-930e-fa163ee49799,86710|174950,1212504600,183180|271420
cca41f4a-b93a-11e9-8b81-fa163ee49799,54040|132660,2927857700,7510260|7588880
ff8ac768-b97d-11e9-8b81-fa163ee49799,0|69240,1662856300,1509740|1578980
3ba7122c-b8db-11e9-bf24-fa163ee49799,0|84290,1402364300,211060|295350
bacf03ca-b908-11e9-ad99-fa163ee49799,7500|98450,2342638000,6435510|6526460
577a7672-b8ba-11e9-930e-fa163ee49799,58340|123000,2832620300,3690980|3768570
4eb94c5e-b8cc-11e9-930e-fa163ee49799,0|51480,1214713500,434670|496450
d604232c-b909-11e9-81a2-fa163e3d9e3c,36480|107600,1205561000,4765660|4836780
6a2ac352-b988-11e9-9c9e-fa163e3d9e3c,30310|113370,2333805400,4157979|4241040
0a06224c-b900-11e9-81a2-fa163e3d9e3c,59040|154010,2829817400,5243930|5338900
58afa1a4-b999-11e9-b8ed-fa163e063a2b,64760|146920,1534060400,3904010|3986170
bc642cac-b998-11e9-9c9e-fa163e3d9e3c,31420|140090,2436435900,4270250|4378920
7ae181de-b92b-11e9-8b81-fa163ee49799,0|78820,2718954900,6065340|6144160
7738ea68-b854-11e9-9336-fa163ee49799,0|53250,3166859000,5122850|5176100
977404d6-b96f-11e9-8b81-fa163ee49799,0|48380,1415151600,3344200|3402260
8910da60-b98b-11e9-8b81-fa163ee49799,33630|110590,1629260900,4752710|4829670
37f9d118-b904-11e9-81a2-fa163e3d9e3c,14720|107370,2666192100,4626190|4737370
72cf8c5e-b92e-11e9-9c9e-fa163e3d9e3c,31800|99870,1753812600,2016120|2084190
3c5dd21c-b95a-11e9-9c9e-fa163e3d9e3c,42790|120170,2909399800,429680|507060
fc9e9e74-b8d0-11e9-930e-fa163ee49799,93290|169190,1260706600,436900|512799
fddff19e-b974-11e9-8b81-fa163ee49799,0|44680,1500872700,4652680|4697360
e08baab0-b925-11e9-9c9e-fa163e3d9e3c,62390|147300,1935153400,203630|288540
e43bde94-b94f-11e9-8b81-fa163ee49799,0|40260,3055779500,1062480|1102740
10e10926-b90d-11e9-81a2-fa163e3d9e3c,35150|121570,1234417600,2849890|2936310
9b57626e-b8f7-11e9-ad99-fa163ee49799,0|98750,2274699000,3785480|3884230
7522096a-b90f-11e9-ad99-fa163ee49799,66120|122420,2367850000,7280370|7336670
212d593c-b8ff-11e9-8127-fa163e063a2b,56730|127910,400768900,454100|525280
27cac794-b868-11e9-9336-fa163ee49799,65069|153210,2604467800,2946970|3052740
db778326-b986-11e9-b8ed-fa163e063a2b,59150|138150,1601278800,1500620|1579620
da4b8c84-b979-11e9-8b81-fa163ee49799,43170|151960,1447221500,4621440|4730230
38593d36-b95b-11e9-8b81-fa163ee49799,0|59480,1467020800,3443630|3503110
2ebb1aa0-b99d-11e9-8b81-fa163ee49799,0|74700,1530507600,1159290|1233990
293a2a14-b914-11e9-8127-fa163e063a2b,38290|106070,1659111900,333100|414440
6b5b3838-b852-11e9-9336-fa163ee49799,0|92110,3166859000,3557570|3649680
91a07458-b939-11e9-b8ed-fa163e063a2b,43250|108380,1804298400,3197020|3275170
1ad0179c-b97b-11e9-b8ed-fa163e063a2b,22950|83500,1804317800,2020800|2081350
04382dde-b968-11e9-8b81-fa163ee49799,0|86580,1443620200,1149990|1253880
9bec682e-b973-11e9-9c9e-fa163e3d9e3c,70940|127140,2791972500,4171330|4227530
5b5177b8-b86b-11e9-b45b-fa163ee49799,0|48250,2394484900,582670|630920
27a77502-b901-11e9-81a2-fa163e3d9e3c,41980|116810,2666192100,1147600|1222430
48d5d0c2-b95e-11e9-8b81-fa163ee49799,0|106710,1421444400,1872840|1979550
4ac98e4a-b905-11e9-ad99-fa163ee49799,16450|114290,2342638000,2824390|2922230
dbf7a2b0-b9a2-11e9-8b81-fa163ee49799,0|78210,1596058300,2247490|2325700
b2ff7710-b903-11e9-81a2-fa163e3d9e3c,24790|117560,2666192100,4157580|4250350
56b41ca4-b99e-11e9-b8ed-fa163e063a2b,43600|128020,1473745600,3317840|3402260
68f4ab64-b920-11e9-8b81-fa163ee49799,0|89280,2620315400,1758760|1848040
71a8c250-b8fc-11e9-ad99-fa163ee49799,0|116700,2310133000,1140710|1257410
06b8e212-b8fd-11e9-ad99-fa163ee49799,0|45200,2310133000,1662810|1708010
fa60a3a8-b931-11e9-8b81-fa163ee49799,0|82240,2817413400,4877890|4960130
2d8b6f4c-b8fb-11e9-81a2-fa163e3d9e3c,55100|131690,2580918900,451110|527700
f66240fe-b85a-11e9-9336-fa163ee49799,13730|97370,2929626300,209010|292650
a56250ca-b929-11e9-b8ed-fa163e063a2b,52640|116060,1598981800,1061750|1125170
9a378d28-b8ca-11e9-930e-fa163ee49799,76290|131850,1212504600,459940|515500
53add158-b93f-11e9-8b81-fa163ee49799,0|73720,3043930400,4410490|4498950
f50e665c-b90d-11e9-81a2-fa163e3d9e3c,17290|60140,1234417600,4063980|4106830
4874beb2-b860-11e9-9336-fa163ee49799,28940|91620,2929626300,4639710|4702390
0d563cc0-b941-11e9-9c9e-fa163e3d9e3c,56560|120750,1627286600,4284240|4348430
e9fc43aa-b936-11e9-9c9e-fa163e3d9e3c,74940|165060,1808230200,544950|635070
cb588d0a-b93b-11e9-8b81-fa163ee49799,0|67950,3043930400,935530|1017070
d6c1fa44-b870-11e9-b45b-fa163ee49799,0|105520,2704085800,2233410|2338930
01d5f0f4-b971-11e9-9c9e-fa163e3d9e3c,16650|70840,2791972500,1167650|1221840
55b235f4-b99c-11e9-8b81-fa163ee49799,7150|94800,1530507600,318540|406190
512f6db2-b965-11e9-b8ed-fa163e063a2b,26220|107690,1573231700,304110|385580
85f67a6c-b9a7-11e9-8b81-fa163ee49799,0|98480,1629256800,1389520|1488000
3586e7e6-b93a-11e9-9c9e-fa163e3d9e3c,70160|163000,1782169900,2945640|3038480
772a541e-b96f-11e9-8b81-fa163ee49799,34140|92200,1415151600,3344200|3402260
9441c1d4-b908-11e9-ad99-fa163ee49799,28620|119570,2342638000,6435510|6526460
8c7d8bf6-b91a-11e9-81a2-fa163e3d9e3c,13800|100110,1849448600,1153040|1239350
dc4b40d0-b869-11e9-9336-fa163ee49799,0|49240,2437761800,1526190|1575430
9684e64a-b973-11e9-9c9e-fa163e3d9e3c,9110|92820,2791972500,4020160|4103870
a4a22adc-b98f-11e9-8b81-fa163ee49799,0|63380,1596046700,2946870|3022920
1ec3b35c-b91e-11e9-81a2-fa163e3d9e3c,25780|107760,1862132800,1050620|1132600
8b70df9c-b942-11e9-b8ed-fa163e063a2b,5960|94930,1445938900,5107120|5213880
2fbe3346-b930-11e9-8b81-fa163ee49799,51370|133860,2817413400,2736770|2819260
9345683c-b84d-11e9-9336-fa163ee49799,0|73590,3048666200,4033600|4107189
58472ea4-b943-11e9-9c9e-fa163e3d9e3c,47090|103810,1661703600,1657580|1714300
d71b1ddc-b84c-11e9-9336-fa163ee49799,0|66240,3048666200,3437590|3503830
d67b4f9c-b913-11e9-ad99-fa163ee49799,44910|140280,2400411900,4269640|4365010
38c9e644-b956-11e9-b8ed-fa163e063a2b,40150|112040,1804132300,189150|261040
3f1f7050-b85b-11e9-9336-fa163ee49799,0|53600,2929626300,444300|497900
346deb5a-b8f6-11e9-81a2-fa163e3d9e3c,27940|107800,2820368700,809660|889520
1751ff94-b977-11e9-b8ed-fa163e063a2b,48020|118530,1420067400,4160720|4231230
f6342596-b9a6-11e9-9c9e-fa163e3d9e3c,19550|76290,1753376800,4773810|4830550
611f0df6-b8f5-11e9-ad99-fa163ee49799,0|83790,2274699000,1383930|1467720
4531c17e-b96d-11e9-8b81-fa163ee49799,0|79220,1415151600,1289530|1368750
205f131a-b86e-11e9-b45b-fa163ee49799,0|85760,2704085800,445620|531380
f43a1414-b85f-11e9-9336-fa163ee49799,11680|54650,2929626300,4290850|4342420
534375ac-b902-11e9-8127-fa163e063a2b,55990|129550,436340300,332880|406440
1c565342-b912-11e9-8127-fa163e063a2b,80150|130229,1615712800,818410|868490
cc372f0a-b900-11e9-ad99-fa163ee49799,61220|141200,2310133000,5588270|5668250
7015678c-b937-11e9-8b81-fa163ee49799,0|39600,2927857700,4182450|4229970
57a376d0-b94b-11e9-8b81-fa163ee49799,51280|147630,1952297000,3434080|3530430
b72ea780-b989-11e9-8b81-fa163ee49799,0|70710,1629260900,3198280|3268990
8e6f3bc4-b8e0-11e9-bf24-fa163ee49799,0|75470,1226686400,1184200|1259670
66410e3a-b943-11e9-9c9e-fa163e3d9e3c,46430|93690,1661703600,1657580|1714300
0fb54284-b8e9-11e9-bf24-fa163ee49799,101010|180640,1293727100,1039599|1119230
e6c8dce2-b8f6-11e9-81a2-fa163e3d9e3c,29130|109090,2820368700,1503460|1583420
b28b25c4-b99c-11e9-8b81-fa163ee49799,0|58770,1530507600,687650|746420
7ca1041a-b956-11e9-b8ed-fa163e063a2b,54870|158850,1804132300,551260|655240
3bcd18d0-b946-11e9-9c9e-fa163e3d9e3c,62550|133570,1661703600,5108940|5179960
15049d26-b947-11e9-8b81-fa163ee49799,0|111330,1710310600,3543770|3655100
1acdf328-b8f8-11e9-8127-fa163e063a2b,33470|119500,326208600,443500|529530
f592808a-b878-11e9-b45b-fa163ee49799,0|90000,1743437800,925080|1015080
7e5539a8-b8c9-11e9-930e-fa163ee49799,0|65300,3184886800,4509320|4587680
5f6b2598-b982-11e9-9c9e-fa163e3d9e3c,34740|130930,2688448300,3672160|3768350
a4f71690-b922-11e9-9c9e-fa163e3d9e3c,6070|70900,1723849300,1293170|1358000
afbe72f2-b919-11e9-ad99-fa163ee49799,35270|107550,2447052500,3324900|3411640
c7a72a90-b8fa-11e9-ad99-fa163ee49799,0|48650,2274699000,6694660|6743310
f749e908-b941-11e9-b8ed-fa163e063a2b,18430|95620,1445938900,4622120|4699310
42b2e85a-b8e2-11e9-bf24-fa163ee49799,71260|189530,1226686400,2821140|2939410
60061068-b918-11e9-8127-fa163e063a2b,18460|120800,1804190100,1140110|1242450
cd6fd3ea-b8ce-11e9-930e-fa163ee49799,0|60750,1303828100,342040|402790
c15aa5ca-b901-11e9-ad99-fa163ee49799,0|100020,2310133000,6544660|6644680
03cfd97c-b8d3-11e9-930e-fa163ee49799,52460|108600,1260706600,2262140|2318280
f64e984a-b915-11e9-81a2-fa163e3d9e3c,48300|145430,1901179600,3661980|3778540
439b214c-b86f-11e9-b45b-fa163ee49799,40910|109550,2704085800,1178940|1247580
490e1436-b95a-11e9-b8ed-fa163e063a2b,43700|124890,1804132300,4023500|4104689
664f0fba-b8e1-11e9-bf24-fa163ee49799,0|53370,1226686400,1884930|1938300
240b5e12-b9a2-11e9-8b81-fa163ee49799,36130|95000,1596058300,1659360|1718230
d60761e8-b94c-11e9-b8ed-fa163e063a2b,16460|118800,1804154000,185300|287640
773e0192-b930-11e9-9c9e-fa163e3d9e3c,14320|62740,1753812600,4289670|4347780
78db9952-b8f3-11e9-81a2-fa163e3d9e3c,8109|72530,2929631100,2964810|3029230
d26626ea-b98e-11e9-8b81-fa163ee49799,0|77660,1596046700,2238770|2316430
aa8d7d3a-b96b-11e9-8b81-fa163ee49799,56720|136110,1443620200,4417260|4496650
7a427cb0-b9a3-11e9-8b81-fa163ee49799,0|70200,1596058300,2730700|2800900
486a1020-b95a-11e9-8b81-fa163ee49799,0|89340,1467020800,2596310|2685650
fcfa8e72-b912-11e9-ad99-fa163ee49799,0|55970,2400411900,3572660|3628630
a3d2d4a2-b954-11e9-8b81-fa163ee49799,42380|119230,2845332600,1873310|1950160
56f43802-b8fe-11e9-ad99-fa163ee49799,0|92690,2310133000,3061270|3153960
6ed2be0e-b8f8-11e9-81a2-fa163e3d9e3c,30760|107590,2820368700,2700440|2777270
32a4c03e-b912-11e9-8127-fa163e063a2b,42740|125370,1615712800,931350|1013980
0e0bc65e-b94a-11e9-b8ed-fa163e063a2b,76690|180540,1445226000,2716010|2819860
203d8092-b878-11e9-b45b-fa163ee49799,0|108760,1743437800,423280|532040
f3f6af7e-b91f-11e9-8b81-fa163ee49799,13490|72660,2620315400,1413570|1472740
cecee16c-b901-11e9-81a2-fa163e3d9e3c,11350|78210,2666192100,2020820|2087679
f05fb2b2-b93c-11e9-9c9e-fa163e3d9e3c,34770|104280,1782169900,6094270|6163780
a2054080-b961-11e9-8b81-fa163ee49799,12530|54900,1376903200,221770|264140
5bfbf116-b997-11e9-8b81-fa163ee49799,0|79690,1467027700,197400|277090
a0a6daae-b958-11e9-8b81-fa163ee49799,0|71780,1467020800,558200|629980
a3b3a314-b965-11e9-b8ed-fa163e063a2b,33470|100590,1573231700,578750|659300
6afb5310-b991-11e9-9c9e-fa163e3d9e3c,16250|103300,2384098000,1291240|1378290
20d4f07a-b91e-11e9-ad99-fa163ee49799,20360|108480,2447052500,7393070|7498810
3b7d04ee-b964-11e9-b8ed-fa163e063a2b,33870|109610,1804315200,7995320|8071060
aab01f12-b915-11e9-ad99-fa163ee49799,0|60340,2400411900,5742850|5803190
84ccf078-b90a-11e9-ad99-fa163ee49799,0|65660,2367850000,1631070|1696730
728017ae-b989-11e9-b8ed-fa163e063a2b,27320|142040,1601278800,4500700|4615420
1fb356f6-b940-11e9-8b81-fa163ee49799,30350|71910,3043930400,5141560|5183120
c3ad0d6c-b925-11e9-9c9e-fa163e3d9e3c,56390|95590,1723849300,4420170|4459370
a61c82c4-b988-11e9-9c9e-fa163e3d9e3c,47180|118500,2333805400,4504740|4576060
cbb045f0-b86d-11e9-b45b-fa163ee49799,43140|109140,2704085800,200920|266920
29212bec-b93f-11e9-8b81-fa163ee49799,0|78130,3043930400,4176000|4254130
8a1f620e-b905-11e9-ad99-fa163ee49799,0|104460,2342638000,3071070|3175530
e3edc64c-b98a-11e9-b8ed-fa163e063a2b,52070|128900,1601278800,6097590|6174420
c8ef9e26-b8d4-11e9-930e-fa163ee49799,0|67920,1224903000,194260|262180
a3ba1654-b942-11e9-8b81-fa163ee49799,51520|133110,3043930400,7652950|7734540
2c857c7c-b929-11e9-8b81-fa163ee49799,0|57750,2718954900,3194810|3264110
2e27fe7a-b86a-11e9-9336-fa163ee49799,0|74650,2437761800,1634740|1709390
7d615c7c-b930-11e9-9c9e-fa163e3d9e3c,89730|184210,1753812600,4390530|4485010
b819a5ca-b987-11e9-9c9e-fa163e3d9e3c,16480|80290,2333805400,3431270|3507840
1210e0c0-b8e8-11e9-bf24-fa163ee49799,0|86320,1176745900,3446150|3532470
7763ff3e-b9a1-11e9-b8ed-fa163e063a2b,25180|110170,1473745600,5843530|5928520
6b055650-b921-11e9-8b81-fa163ee49799,0|58170,2620315400,2620480|2678650
14c1c1f2-b91c-11e9-8127-fa163e063a2b,39780|124170,1804190100,4633540|4717930
64b3b660-b8ff-11e9-ad99-fa163ee49799,0|89960,2310133000,4046300|4136260
5a68ecfc-b99a-11e9-9c9e-fa163e3d9e3c,37190|124490,2436435900,5959860|6047160
9aeebdd2-b8f6-11e9-ad99-fa163ee49799,0|89650,2274699000,2820160|2909810
5eee72ec-b918-11e9-ad99-fa163ee49799,0|52150,2447052500,1755210|1817790
6e3012a4-b956-11e9-9c9e-fa163e3d9e3c,39430|154710,2274916400,663710|778990
b934c81e-b913-11e9-ad99-fa163ee49799,0|72280,2400411900,4184939|4257220
e180af4a-b8f0-11e9-ad99-fa163ee49799,32619|112780,1243533500,1266930|1347090
2000c720-b953-11e9-9c9e-fa163e3d9e3c,9030|83740,2303359200,1998160|2072870
47d4b84a-b856-11e9-9336-fa163ee49799,40470|111430,3009055500,1630490|1701450
38288c60-b94f-11e9-b8ed-fa163e063a2b,42550|104370,1804154000,2621440|2683260
9ddf0842-b970-11e9-8b81-fa163ee49799,10460|54780,1500872700,221180|265500
769b98cc-b957-11e9-8b81-fa163ee49799,0|84190,2959479600,1266870|1367900
ca0f6a6e-b985-11e9-8b81-fa163ee49799,54470|129080,1500744900,4062480|4137090
b2b531a6-b8f3-11e9-ad99-fa163ee49799,0|58570,1303877500,444140|502710
c1e6325e-b990-11e9-8b81-fa163ee49799,10760|72080,1596046700,3807780|3869100
971ac372-b969-11e9-b8ed-fa163e063a2b,14280|75560,1568027000,3583940|3657480
c7ed01e8-b849-11e9-9336-fa163ee49799,0|69800,3048666200,1177330|1247130
45154bd2-b947-11e9-8b81-fa163ee49799,25110|89630,1710310600,3922990|3987510
4ab16782-b876-11e9-b45b-fa163ee49799,0|53120,2801578300,3213470|3266590
d8047a52-b907-11e9-81a2-fa163e3d9e3c,59250|128180,1205561000,2714800|2783730
38f8666e-b991-11e9-9c9e-fa163e3d9e3c,4530|79240,2384098000,927980|1017630
d76daad4-b973-11e9-b8ed-fa163e063a2b,39240|102380,1420067400,685800|748940
3b5eee72-b8bb-11e9-930e-fa163ee49799,19980|82060,2945744900,581500|643580
b0a7bd68-b90a-11e9-ad99-fa163ee49799,47650|146880,2367850000,1998870|2098100
288fcf68-b939-11e9-9c9e-fa163e3d9e3c,39850|102060,1782169900,1630460|1705110
099b84ae-b947-11e9-8b81-fa163ee49799,48700|160030,1710310600,3543770|3655100
deabf9e4-b979-11e9-8b81-fa163ee49799,0|108790,1447221500,4621440|4730230
561c0c40-b997-11e9-9c9e-fa163e3d9e3c,41570|108670,2436435900,2736620|2803720
e4ccc47e-b862-11e9-9336-fa163ee49799,0|67280,2509505900,2013940|2081219
eb1310ee-b953-11e9-8b81-fa163ee49799,0|75220,2845332600,1287370|1362590
7e2047aa-b966-11e9-8b81-fa163ee49799,0|59780,1353433800,681060|740840
9b01d7fa-b919-11e9-81a2-fa163e3d9e3c,53880|111230,1849448600,336100|393450
2d75735a-b96d-11e9-b8ed-fa163e063a2b,59240|150850,1568027000,7148310|7258240
a5a7f746-b95c-11e9-9c9e-fa163e3d9e3c,22210|119950,2909399800,3320760|3418500
2648838a-b8e4-11e9-bf24-fa163ee49799,0|80330,1176745900,575580|655910
ad86df1e-b8b1-11e9-930e-fa163ee49799,23140|102870,1773351300,788990|884670
101e70ae-b96d-11e9-8b81-fa163ee49799,0|79680,1415151600,910910|990590
7b5d9580-b976-11e9-9c9e-fa163e3d9e3c,28980|67570,2791972500,7776610|7815200
7d919174-b90a-11e9-ad99-fa163ee49799,11070|54570,2367850000,1532660|1576160
1e0fc414-b90f-11e9-8127-fa163e063a2b,41130|118120,379032000,337800|414790
d4bf1318-b941-11e9-b8ed-fa163e063a2b,34120|144760,1445938900,4501630|4612270
4d5b3bfc-b952-11e9-8b81-fa163ee49799,23770|70220,3203967000,1641230|1696970
2c55baa8-b94e-11e9-8b81-fa163ee49799,0|68170,1887729500,2726400|2794570
3642cee8-b962-11e9-8b81-fa163ee49799,0|43250,1376903200,686250|738150
f7f153ec-b995-11e9-b8ed-fa163e063a2b,39170|112940,1534060400,581230|655000
3596da90-b8d4-11e9-930e-fa163ee49799,0|86820,1260706600,3085810|3172630
8d2a0fc2-b977-11e9-8b81-fa163ee49799,0|47200,1447221500,2497350|2544550
b681c0f0-b930-11e9-8b81-fa163ee49799,36000|89900,2817413400,3451690|3505590
64974164-b982-11e9-8b81-fa163ee49799,0|97100,1500744900,1149880|1246980
9b229c7c-b8fd-11e9-ad99-fa163ee49799,34720|82840,2310133000,2264780|2312900
2aa23eda-b970-11e9-8b81-fa163ee49799,0|64220,1415151600,4040170|4104390
2745c0a8-b999-11e9-8b81-fa163ee49799,0|94810,1467027700,1879340|1974150
2a41a318-b993-11e9-8b81-fa163ee49799,0|106190,1398481500,313330|419520
07df0fb0-b900-11e9-ad99-fa163ee49799,0|78850,2310133000,4748320|4842940
8b477b98-b910-11e9-8127-fa163e063a2b,33740|109070,1681929600,693570|768900
231abcd8-b8f2-11e9-ad99-fa163ee49799,56160|110850,1243533500,2492960|2547650
605117fa-b8fc-11e9-ad99-fa163ee49799,25620|142320,2310133000,1140710|1257410
bfaf4146-b8f1-11e9-ad99-fa163ee49799,0|80990,1243533500,2101340|2198530
6ca8d3b4-b922-11e9-9c9e-fa163e3d9e3c,27090|79650,1723849300,925310|977870
f7d87598-b981-11e9-9c9e-fa163e3d9e3c,17620|95740,2688448300,3317220|3410960
fd28a634-b851-11e9-9336-fa163ee49799,0|64660,3166859000,3197040|3261700
5f8f96f4-b8f0-11e9-ad99-fa163ee49799,61310|127830,1243533500,678780|745300
25ce06a0-b8f3-11e9-ad99-fa163ee49799,25170|96310,1243533500,3307560|3378700
e63047e0-b976-11e9-8b81-fa163ee49799,8870|66140,1447221500,1900750|1958020
83bbf410-b962-11e9-8b81-fa163ee49799,0|68640,1376903200,1182330|1250970
90f2fec8-b870-11e9-b45b-fa163ee49799,5400|71370,2704085800,1898410|1964380
72057ef6-b8bf-11e9-930e-fa163ee49799,0|48240,2945744900,3578330|3626570
ab651ae2-b90c-11e9-ad99-fa163ee49799,0|66740,2367850000,4171859|4238600
e86bdc7a-b9a0-11e9-b8ed-fa163e063a2b,18640|96860,1473745600,5605980|5684200
51d7d3d8-b94e-11e9-8b81-fa163ee49799,47410|92850,1887729500,2972910|3027440
95a19f52-b8ce-11e9-930e-fa163ee49799,35270|118670,1303767700,1149980|1233380
dfe2e500-b8f4-11e9-ad99-fa163ee49799,0|67700,2274699000,808750|876450
d4fe3d8c-b92c-11e9-8b81-fa163ee49799,76920|178340,2718954900,7269340|7370760
0db75550-b987-11e9-b8ed-fa163e063a2b,53640|125450,1601278800,1773240|1859410
202e9af2-b934-11e9-9c9e-fa163e3d9e3c,62450|153000,1693154200,2843650|2934200
118b92ca-b998-11e9-9c9e-fa163e3d9e3c,11490|78120,2436435900,3442640|3522590
b0f2e528-b94a-11e9-9c9e-fa163e3d9e3c,41140|137790,1928274600,4883030|4979680
2e59f978-b8fd-11e9-8127-fa163e063a2b,9560|83940,428079700,797460|871840
4e5f2cfe-b978-11e9-8b81-fa163ee49799,0|69020,1447221500,3209540|3278560
93edca6a-b977-11e9-9c9e-fa163e3d9e3c,12640|80570,2888057700,931050|1012560
eaeca5aa-b86b-11e9-b45b-fa163ee49799,0|78840,2394484900,1411970|1490810
2b5f4032-b972-11e9-9c9e-fa163e3d9e3c,30800|129860,2791972500,2468550|2567610
84f1f7e8-b913-11e9-8127-fa163e063a2b,21930|79350,1615712800,1886780|1955680
e5f96010-b875-11e9-b45b-fa163ee49799,0|73420,2801578300,2862530|2935950
d55c7064-b918-11e9-ad99-fa163ee49799,0|50290,2447052500,2369330|2419620
be09316e-b98f-11e9-b8ed-fa163e063a2b,32360|108600,1352596100,2618690|2694930
b74fc34c-b8db-11e9-bf24-fa163ee49799,0|102660,1402364300,660400|763060
e9cad694-b927-11e9-9c9e-fa163e3d9e3c,46130|108330,1940114900,2106720|2181360
11e651b4-b949-11e9-8b81-fa163ee49799,8189|73470,1952297000,570580|648920
373a570c-b99f-11e9-9c9e-fa163e3d9e3c,18280|92680,2060160900,3932160|4006560
b9497de8-b960-11e9-8b81-fa163ee49799,0|55110,1421444400,3940920|3996030
6f682c0a-b920-11e9-9c9e-fa163e3d9e3c,32720|124110,1791195200,189110|298780
6bc685cc-b936-11e9-8b81-fa163ee49799,0|60600,2927857700,3076030|3148750
26619738-b8e1-11e9-bf24-fa163ee49799,0|55000,1226686400,1644000|1699000
cfbfb716-b96c-11e9-8b81-fa163ee49799,0|83830,1415151600,787240|871070
5d4b6474-b984-11e9-b8ed-fa163e063a2b,31980|90340,1498995700,3198260|3256620
3363f7f0-b8fa-11e9-ad99-fa163ee49799,12250|72650,2274699000,5978740|6051220
5505dfbc-b905-11e9-ad99-fa163ee49799,0|81530,2342638000,2824390|2922230
8bed2852-b953-11e9-9c9e-fa163e3d9e3c,57430|131350,2303359200,2616740|2690660
34fadbde-b953-11e9-b8ed-fa163e063a2b,23370|102750,1374493200,2137090|2216470
